run_id,dataset,model,do_compile,do_optimise,repetition,metric,value
run_uniform_main_20231021_194401.253845,boston_uniform,gpr,True,True,0,training_time,2.072230749996379
run_uniform_main_20231021_194401.253845,boston_uniform,gpr,True,True,0,nlpd,93.49416506263697
run_uniform_main_20231021_194401.253845,boston_uniform,gpr,True,True,0,mae,0.417376771079415
run_uniform_main_20231021_194401.253845,boston_uniform,gpr,True,True,0,rmse,0.5203695567878768
run_uniform_main_20231021_194401.253845,boston_uniform,t_vgp,True,True,0,training_time,25.318878457997926
run_uniform_main_20231021_194401.253845,boston_uniform,t_vgp,True,True,0,nlpd,86.8381205695994
run_uniform_main_20231021_194401.253845,boston_uniform,t_vgp,True,True,0,mae,0.30045894709928733
run_uniform_main_20231021_194401.253845,boston_uniform,t_vgp,True,True,0,rmse,0.38131158489212336
run_uniform_main_20231021_194401.253845,boston_uniform,rtgpr_irq,True,True,0,training_time,6.061456625000574
run_uniform_main_20231021_194401.253845,boston_uniform,rtgpr_irq,True,True,0,nlpd,93.54287456514761
run_uniform_main_20231021_194401.253845,boston_uniform,rtgpr_irq,True,True,0,mae,0.5201969847107561
run_uniform_main_20231021_194401.253845,boston_uniform,rtgpr_irq,True,True,0,rmse,0.6775958861289318
run_uniform_main_20231021_194401.253845,boston_uniform,gpr_2,True,True,0,training_time,1.439964457997121
run_uniform_main_20231021_194401.253845,boston_uniform,gpr_2,True,True,0,nlpd,12952764.011222623
run_uniform_main_20231021_194401.253845,boston_uniform,gpr_2,True,True,0,mae,0.5635442532829247
run_uniform_main_20231021_194401.253845,boston_uniform,gpr_2,True,True,0,rmse,0.7913587809074486
run_uniform_main_20231021_194401.253845,energy_uniform,gpr,True,True,0,training_time,3.963020791998133
run_uniform_main_20231021_194401.253845,energy_uniform,gpr,True,True,0,nlpd,136.08552895466886
run_uniform_main_20231021_194401.253845,energy_uniform,gpr,True,True,0,mae,0.23920534596120835
run_uniform_main_20231021_194401.253845,energy_uniform,gpr,True,True,0,rmse,0.3210682032349408
run_uniform_main_20231021_194401.253845,energy_uniform,t_vgp,True,True,0,training_time,25.66492837498663
run_uniform_main_20231021_194401.253845,energy_uniform,t_vgp,True,True,0,nlpd,125.9948465009277
run_uniform_main_20231021_194401.253845,energy_uniform,t_vgp,True,True,0,mae,0.33656161689531716
run_uniform_main_20231021_194401.253845,energy_uniform,t_vgp,True,True,0,rmse,0.4332028105978351
run_uniform_main_20231021_194401.253845,energy_uniform,rtgpr_irq,True,True,0,training_time,2.449806374963373
run_uniform_main_20231021_194401.253845,energy_uniform,rtgpr_irq,True,True,0,nlpd,135.32084093308598
run_uniform_main_20231021_194401.253845,energy_uniform,rtgpr_irq,True,True,0,mae,0.22315226086882595
run_uniform_main_20231021_194401.253845,energy_uniform,rtgpr_irq,True,True,0,rmse,0.3125769858898271
run_uniform_main_20231021_194401.253845,energy_uniform,gpr_2,True,True,0,training_time,4.1398546660202555
run_uniform_main_20231021_194401.253845,energy_uniform,gpr_2,True,True,0,nlpd,3133371.2619326054
run_uniform_main_20231021_194401.253845,energy_uniform,gpr_2,True,True,0,mae,0.21128427365275665
run_uniform_main_20231021_194401.253845,energy_uniform,gpr_2,True,True,0,rmse,0.287483564116219
run_uniform_main_20231021_194401.253845,yacht_uniform,gpr,True,True,0,training_time,1.6957561249728315
run_uniform_main_20231021_194401.253845,yacht_uniform,gpr,True,True,0,nlpd,57.9109331322868
run_uniform_main_20231021_194401.253845,yacht_uniform,gpr,True,True,0,mae,0.7871373324387915
run_uniform_main_20231021_194401.253845,yacht_uniform,gpr,True,True,0,rmse,1.145531197474388
run_uniform_main_20231021_194401.253845,yacht_uniform,t_vgp,True,True,0,training_time,9.014724041975569
run_uniform_main_20231021_194401.253845,yacht_uniform,t_vgp,True,True,0,nlpd,50.339945142992434
run_uniform_main_20231021_194401.253845,yacht_uniform,t_vgp,True,True,0,mae,0.18561528854067866
run_uniform_main_20231021_194401.253845,yacht_uniform,t_vgp,True,True,0,rmse,0.32015386181395766
run_uniform_main_20231021_194401.253845,yacht_uniform,rtgpr_irq,True,True,0,training_time,1.7425667920033447
run_uniform_main_20231021_194401.253845,yacht_uniform,rtgpr_irq,True,True,0,nlpd,54.35359830335402
run_uniform_main_20231021_194401.253845,yacht_uniform,rtgpr_irq,True,True,0,mae,0.4367796466499114
run_uniform_main_20231021_194401.253845,yacht_uniform,rtgpr_irq,True,True,0,rmse,0.6597754392221166
run_uniform_main_20231021_194401.253845,yacht_uniform,gpr_2,True,True,0,training_time,1.767552458040882
run_uniform_main_20231021_194401.253845,yacht_uniform,gpr_2,True,True,0,nlpd,8954763.417058993
run_uniform_main_20231021_194401.253845,yacht_uniform,gpr_2,True,True,0,mae,0.5861019297315316
run_uniform_main_20231021_194401.253845,yacht_uniform,gpr_2,True,True,0,rmse,0.7743149681646261
run_uniform_main_20231021_194401.253845,synthetic_uniform,gpr,True,True,0,training_time,1.3285438749589957
run_uniform_main_20231021_194401.253845,synthetic_uniform,gpr,True,True,0,nlpd,51.387145988452964
run_uniform_main_20231021_194401.253845,synthetic_uniform,gpr,True,True,0,mae,0.3456587195299564
run_uniform_main_20231021_194401.253845,synthetic_uniform,gpr,True,True,0,rmse,0.45596434168957223
run_uniform_main_20231021_194401.253845,synthetic_uniform,t_vgp,True,True,0,training_time,3.111903709010221
run_uniform_main_20231021_194401.253845,synthetic_uniform,t_vgp,True,True,0,nlpd,47.574860104181404
run_uniform_main_20231021_194401.253845,synthetic_uniform,t_vgp,True,True,0,mae,0.302741708799982
run_uniform_main_20231021_194401.253845,synthetic_uniform,t_vgp,True,True,0,rmse,0.40827914493229145
run_uniform_main_20231021_194401.253845,synthetic_uniform,rtgpr_irq,True,True,0,training_time,1.6402650420204736
run_uniform_main_20231021_194401.253845,synthetic_uniform,rtgpr_irq,True,True,0,nlpd,50.432104226717875
run_uniform_main_20231021_194401.253845,synthetic_uniform,rtgpr_irq,True,True,0,mae,0.217380380247605
run_uniform_main_20231021_194401.253845,synthetic_uniform,rtgpr_irq,True,True,0,rmse,0.2850154407483525
run_uniform_main_20231021_194401.253845,synthetic_uniform,gpr_2,True,True,0,training_time,1.4552120000007562
run_uniform_main_20231021_194401.253845,synthetic_uniform,gpr_2,True,True,0,nlpd,11391415.139777994
run_uniform_main_20231021_194401.253845,synthetic_uniform,gpr_2,True,True,0,mae,0.674381931133476
run_uniform_main_20231021_194401.253845,synthetic_uniform,gpr_2,True,True,0,rmse,0.8755083629163578
run_uniform_main_20231021_194401.253845,boston_uniform,gpr,True,True,1,training_time,2.370429583999794
run_uniform_main_20231021_194401.253845,boston_uniform,gpr,True,True,1,nlpd,96.7156339156246
run_uniform_main_20231021_194401.253845,boston_uniform,gpr,True,True,1,mae,0.7374399016304977
run_uniform_main_20231021_194401.253845,boston_uniform,gpr,True,True,1,rmse,0.9027356287398823
run_uniform_main_20231021_194401.253845,boston_uniform,t_vgp,True,True,1,training_time,29.492204000009224
run_uniform_main_20231021_194401.253845,boston_uniform,t_vgp,True,True,1,nlpd,86.827406265783
run_uniform_main_20231021_194401.253845,boston_uniform,t_vgp,True,True,1,mae,0.2997724604678228
run_uniform_main_20231021_194401.253845,boston_uniform,t_vgp,True,True,1,rmse,0.38062962115889
run_uniform_main_20231021_194401.253845,boston_uniform,rtgpr_irq,True,True,1,training_time,4.993312791979406
run_uniform_main_20231021_194401.253845,boston_uniform,rtgpr_irq,True,True,1,nlpd,91.18539067381309
run_uniform_main_20231021_194401.253845,boston_uniform,rtgpr_irq,True,True,1,mae,0.5793874347785064
